"Comment";"FlowWords";"Flow";"cellComment";"DiscNumber";"Area";"Mean";"StdDev";"Mode";"Min";"Max";"X";"Y";"XM";"YM";"Perim.";"BX";"BY";"Width";"Height";"Major";"Minor";"Angle";"Circularity";"Feret";"IntDen";"Median";"Skew";"Kurt";"%Area";"RawIntDen";"Slice";"FeretX";"FeretY";"FeretAngle";"MinFeret";"Aspect.Ratio";"Roundness";"Solidity"
;"Disc 3";0;;14;1455.239;51.553;32.511;85;5;255;92.11;75.205;92.801;75.901;170.752;70.192;51.786;49.602;52.41;54.048;34.282;125.205;0.627;59.784;75021.742;42;1.652;4.241;100;770870;1;72.687;54.282;141.994;34.345;1.577;0.634;0.869
;"Disc 3";0;;15;1335.34;41.73;28.475;23;3;255;40.827;228.28;41.58;227.071;167.849;27.765;191.545;24.957;75.807;70.131;24.243;88.468;0.596;75.848;55724.375;33;2.067;7.388;100;572584;1;38.059;267.352;88.114;24.957;2.893;0.346;0.97
;"Disc 3";0;;16;1427.795;51.414;30.972;85;4;249;64.036;196.59;64.76;195.709;177.475;48.978;152.238;29.013;79.239;74.182;24.506;80.255;0.57;79.685;73408.551;43;1.434;2.714;100;754294;1;57.713;231.476;83.932;27.306;3.027;0.33;0.952
20170528;;2;"change";1;1.54E+003;8.48E+001;1.15E+001;8.50E+001;1.00E+001;2.55E+002;1.14E+002;1.37E+002;1.14E+002;1.37E+002;2.15E+002;9.86E+001;8.42E+001;2.93E+001;8.80E+001;8.12E+001;2.41E+001;8.90E+001;4.17E-001;8.88E+001;1.30E+005;8.50E+001;5.64E+000;1.01E+002;1.00E+002;1.34E+006;1.00E+000;1.08E+002;8.42E+001;9.79E+001;2.89E+001;3.37E+000;2.97E-001;8.11E-001
;;2;"change";2;1.83E+003;8.96E+001;3.86E+001;8.50E+001;0.00E+000;2.55E+002;9.34E+001;9.92E+001;9.40E+001;9.88E+001;2.44E+002;7.27E+001;3.74E+001;3.65E+001;1.10E+002;9.08E+001;2.56E+001;7.77E+001;3.87E-001;1.13E+002;1.64E+005;8.50E+001;3.02E+000;1.27E+001;4.38E+000;1.68E+006;1.00E+000;7.27E+001;1.48E+002;7.72E+001;2.74E+001;3.54E+000;2.82E-001;8.98E-001
;;2;"change";3;1.08E+003;9.51E+001;1.23E+002;0.00E+000;0.00E+000;2.55E+002;1.79E+002;7.08E+001;1.79E+002;7.09E+001;1.70E+002;1.64E+002;3.62E+001;2.71E+001;7.43E+001;7.35E+001;1.87E+001;1.05E+002;4.67E-001;7.57E+001;1.03E+005;0.00E+000;5.26E-001;-1.72E+000;3.73E+001;1.05E+006;1.00E+000;1.69E+002;3.62E+001;1.01E+002;2.08E+001;3.93E+000;2.54E-001;8.73E-001
;;2;"change";4;1.89E+003;8.28E+001;1.16E+002;0.00E+000;0.00E+000;2.55E+002;1.69E+002;1.02E+002;1.69E+002;1.03E+002;2.66E+002;1.55E+002;3.65E+001;2.87E+001;1.21E+002;1.11E+002;2.17E+001;9.90E+001;3.36E-001;1.24E+002;1.56E+005;0.00E+000;7.68E-001;-1.35E+000;3.07E+001;1.61E+006;1.00E+000;1.56E+002;3.65E+001;1.02E+002;2.67E+001;5.11E+000;1.96E-001;8.47E-001
;;2;"change";5;1.37E+003;1.10E+002;1.26E+002;0.00E+000;0.00E+000;2.55E+002;7.60E+001;2.40E+002;7.63E+001;2.41E+002;1.87E+002;6.27E+001;1.98E+002;3.00E+001;8.08E+001;7.62E+001;2.29E+001;7.87E+001;4.95E-001;8.20E+001;1.51E+005;0.00E+000;2.72E-001;-1.93E+000;4.33E+001;1.56E+006;1.00E+000;7.02E+001;2.79E+002;8.01E+001;2.50E+001;3.32E+000;3.01E-001;8.95E-001
;;2;"change";6;1.14E+003;1.33E+002;1.27E+002;2.55E+002;0.00E+000;2.55E+002;1.65E+002;2.60E+002;1.64E+002;2.64E+002;1.74E+002;1.55E+002;2.15E+002;2.15E+001;7.89E+001;7.30E+001;1.99E+001;9.12E+001;4.75E-001;7.90E+001;1.51E+005;2.55E+002;-7.86E-002;-1.99E+000;5.20E+001;1.55E+006;1.00E+000;1.60E+002;2.94E+002;8.77E+001;2.15E+001;3.67E+000;2.73E-001;9.43E-001
;;2;"change";7;1.28E+003;1.11E+002;1.24E+002;0.00E+000;0.00E+000;2.55E+002;9.33E+001;2.57E+002;9.45E+001;2.58E+002;1.81E+002;7.86E+001;2.15E+002;2.62E+001;7.11E+001;6.66E+001;2.44E+001;8.37E+001;4.93E-001;7.15E+001;1.41E+005;0.00E+000;2.80E-001;-1.89E+000;4.22E+001;1.45E+006;1.00E+000;9.27E+001;2.15E+002;9.58E+001;2.46E+001;2.73E+000;3.67E-001;9.11E-001
;;2;"change";8;8.55E+002;8.94E+001;1.18E+002;0.00E+000;0.00E+000;2.55E+002;1.11E+002;2.65E+002;1.12E+002;2.61E+002;1.64E+002;1.01E+002;2.28E+002;2.15E+001;7.24E+001;6.20E+001;1.76E+001;8.70E+001;3.97E-001;7.25E+001;7.64E+004;0.00E+000;6.46E-001;-1.53E+000;3.32E+001;7.86E+005;1.00E+000;1.05E+002;2.28E+002;9.35E+001;2.14E+001;3.53E+000;2.83E-001;7.84E-001
;;2;"change";9;1.97E+003;5.90E+001;1.08E+002;0.00E+000;0.00E+000;2.55E+002;2.71E+002;2.75E+002;2.72E+002;2.76E+002;2.03E+002;2.52E+002;2.35E+002;3.68E+001;8.27E+001;7.74E+001;3.24E+001;1.00E+002;6.01E-001;8.45E+001;1.16E+005;0.00E+000;1.27E+000;-3.79E-001;2.32E+001;1.20E+006;1.00E+000;2.61E+002;2.35E+002;1.03E+002;3.41E+001;2.39E+000;4.19E-001;9.25E-001
;;2;"change";10;1.14E+003;1.38E+002;1.26E+002;2.55E+002;0.00E+000;2.55E+002;1.92E+002;1.42E+002;1.93E+002;1.41E+002;1.65E+002;1.81E+002;1.05E+002;2.25E+001;6.83E+001;7.03E+001;2.07E+001;9.41E+001;5.29E-001;6.88E+001;1.57E+005;2.55E+002;-1.50E-001;-1.96E+000;5.31E+001;1.61E+006;1.00E+000;1.89E+002;1.05E+002;9.70E+001;2.22E+001;3.40E+000;2.94E-001;8.85E-001
;;2;"change";11;1.27E+003;1.11E+002;1.14E+002;0.00E+000;0.00E+000;2.55E+002;1.72E+002;1.63E+002;1.71E+002;1.65E+002;2.06E+002;1.56E+002;1.09E+002;3.15E+001;8.89E+001;7.40E+001;2.18E+001;9.93E+001;3.75E-001;9.13E+001;1.40E+005;8.50E+001;3.43E-001;-1.69E+000;3.67E+001;1.44E+006;1.00E+000;1.57E+002;1.09E+002;1.03E+002;2.84E+001;3.39E+000;2.95E-001;7.68E-001
;;2;"change";12;8.59E+002;1.07E+002;1.25E+002;0.00E+000;0.00E+000;2.55E+002;1.03E+002;1.93E+002;1.01E+002;1.94E+002;1.42E+002;9.11E+001;1.65E+002;2.50E+001;5.99E+001;5.78E+001;1.89E+001;8.03E+001;5.38E-001;6.06E+001;9.19E+004;0.00E+000;3.31E-001;-1.88E+000;4.15E+001;9.44E+005;1.00E+000;9.36E+001;2.25E+002;8.14E+001;2.25E+001;3.06E+000;3.27E-001;8.94E-001
;;2;"change";13;2.76E+003;6.72E+001;1.12E+002;0.00E+000;0.00E+000;2.55E+002;5.36E+001;1.46E+002;5.63E+001;1.43E+002;3.24E+002;2.90E+001;7.89E+001;4.65E+001;1.46E+002;1.17E+002;3.01E+001;7.71E+001;3.30E-001;1.50E+002;1.86E+005;0.00E+000;1.08E+000;-8.24E-001;2.60E+001;1.91E+006;1.00E+000;2.90E+001;2.25E+002;7.62E+001;3.86E+001;3.88E+000;2.58E-001;7.81E-001
;;2;"change";14;1.41E+003;1.03E+002;1.25E+002;0.00E+000;0.00E+000;2.55E+002;2.17E+002;7.03E+001;2.18E+002;7.18E+001;2.44E+002;2.03E+002;1.06E+001;2.90E+001;1.12E+002;1.06E+002;1.71E+001;1.01E+002;2.99E-001;1.14E+002;1.45E+005;0.00E+000;3.96E-001;-1.84E+000;4.03E+001;1.49E+006;1.00E+000;2.06E+002;1.06E+001;1.00E+002;1.99E+001;6.18E+000;1.62E-001;8.51E-001
;;2;"change";15;5.76E+002;1.75E+002;1.18E+002;2.55E+002;0.00E+000;2.55E+002;1.49E+002;4.01E+001;1.49E+002;4.23E+001;1.27E+002;1.41E+002;7.49E+000;1.65E+001;5.55E+001;5.21E+001;1.41E+001;9.27E+001;4.48E-001;5.60E+001;1.01E+005;2.55E+002;-7.97E-001;-1.35E+000;6.82E+001;1.04E+006;1.00E+000;1.49E+002;7.49E+000;9.77E+001;1.56E+001;3.70E+000;2.71E-001;8.89E-001
;;2;"change";16;4.09E+002;1.66E+002;1.13E+002;2.55E+002;0.00E+000;2.55E+002;1.54E+002;7.60E+001;1.54E+002;7.80E+001;1.13E+002;1.44E+002;5.52E+001;1.75E+001;4.71E+001;3.65E+001;1.43E+001;1.01E+002;4.03E-001;4.84E+001;6.80E+004;2.55E+002;-5.76E-001;-1.53E+000;6.07E+001;6.99E+005;1.00E+000;1.44E+002;5.52E+001;1.03E+002;1.57E+001;2.55E+000;3.92E-001;8.17E-001
;;2;"change";17;1.54E+003;6.85E+001;1.13E+002;0.00E+000;0.00E+000;2.55E+002;2.42E+001;1.42E+002;2.32E+001;1.38E+002;2.91E+002;6.86E+000;9.17E+001;3.37E+001;1.32E+002;8.69E+001;2.25E+001;9.35E+001;2.27E-001;1.32E+002;1.05E+005;0.00E+000;1.04E+000;-9.09E-001;2.69E+001;1.08E+006;1.00E+000;2.50E+001;2.24E+002;8.89E+001;3.22E+001;3.86E+000;2.59E-001;6.41E-001
20170528;"Disc2";2;"change";1;2.05E+003;9.88E+001;5.81E+001;5.30E+001;5.00E+000;2.53E+002;1.43E+002;1.70E+002;1.44E+002;1.69E+002;2.70E+002;1.26E+002;1.02E+002;3.31E+001;1.25E+002;1.17E+002;2.24E+001;1.02E+002;0.355;1.28E+002;2.03E+005;8.50E+001;5.68E-001;-6.59E-001;1.00E+002;2.09E+006;1.00E+000;1.31E+002;1.02E+002;1.01E+002;2.54E+001;5.207;0.192;0.888
;;2;"change";2;2.39E+003;8.49E+001;6.05E+001;4.20E+001;3.00E+000;2.53E+002;8.77E+001;1.49E+002;8.73E+001;1.47E+002;2.76E+002;7.02E+001;9.23E+001;3.37E+001;1.20E+002;1.25E+002;2.44E+001;9.58E+001;3.94E-001;1.21E+002;2.03E+005;6.70E+001;9.52E-001;9.24E-003;1.00E+002;2.09E+006;1.00E+000;8.24E+001;9.23E+001;9.92E+001;2.95E+001;5.10E+000;1.96E-001;8.11E-001
;;2;"change";3;1.94E+003;8.28E+001;4.87E+001;2.80E+001;5.00E+000;2.48E+002;1.43E+002;2.55E+002;1.42E+002;2.53E+002;2.20E+002;1.17E+002;2.08E+002;5.24E+001;8.61E+001;9.22E+001;2.68E+001;1.22E+002;5.03E-001;9.82E+001;1.61E+005;7.60E+001;7.38E-001;1.50E-001;1.00E+002;1.65E+006;1.00E+000;1.20E+002;2.08E+002;1.20E+002;2.98E+001;3.45E+000;2.90E-001;8.85E-001
;;2;"change";4;1.26E+003;1.05E+002;4.91E+001;8.50E+001;1.30E+001;2.53E+002;1.34E+002;2.05E+002;1.34E+002;2.06E+002;1.88E+002;1.19E+002;1.60E+002;3.46E+001;8.14E+001;7.29E+001;2.20E+001;1.10E+002;4.46E-001;8.65E+001;1.32E+005;9.50E+001;7.77E-001;1.43E-001;1.00E+002;1.36E+006;1.00E+000;1.24E+002;1.60E+002;1.10E+002;2.53E+001;3.32E+000;3.01E-001;9.40E-001
;;2;"change";5;1.74E+003;8.77E+001;6.10E+001;3.50E+001;5.00E+000;2.55E+002;2.06E+002;1.99E+002;2.07E+002;1.99E+002;1.90E+002;1.84E+002;1.64E+002;4.24E+001;7.21E+001;7.56E+001;2.92E+001;1.18E+002;6.02E-001;7.89E+001;1.52E+005;7.00E+001;1.00E+000;-1.14E-002;1.00E+002;1.56E+006;1.00E+000;1.86E+002;1.64E+002;1.15E+002;3.49E+001;2.59E+000;3.87E-001;9.01E-001
;;2;"change";6;2.07E+003;8.23E+001;4.96E+001;5.60E+001;5.00E+000;2.55E+002;1.07E+002;1.64E+002;1.07E+002;1.58E+002;3.72E+002;9.42E+001;7.11E+001;2.47E+001;1.75E+002;1.62E+002;1.63E+001;9.41E+001;1.87E-001;1.76E+002;1.70E+005;7.00E+001;1.07E+000;7.76E-001;1.00E+002;1.75E+006;1.00E+000;9.80E+001;7.11E+001;9.60E+001;2.30E+001;9.90E+000;1.01E-001;7.03E-001
;;2;"change";7;1.40E+003;9.36E+001;5.75E+001;8.50E+001;1.10E+001;2.52E+002;1.19E+002;1.31E+002;1.19E+002;1.28E+002;2.61E+002;1.10E+002;8.24E+001;2.09E+001;1.22E+002;1.11E+002;1.61E+001;8.74E+001;2.58E-001;1.22E+002;1.31E+005;8.20E+001;8.59E-001;-1.58E-001;1.00E+002;1.35E+006;1.00E+000;1.18E+002;2.05E+002;8.88E+001;2.09E+001;6.91E+000;1.45E-001;8.37E-001
;;2;"change";8;1.16E+003;7.20E+001;5.82E+001;5.00E+000;2.00E+000;2.47E+002;4.70E+001;1.80E+002;4.60E+001;1.79E+002;1.81E+002;3.53E+001;1.40E+002;2.62E+001;7.55E+001;7.52E+001;1.96E+001;8.55E+001;4.46E-001;7.56E+001;8.35E+004;5.30E+001;8.58E-001;-1.37E-001;1.00E+002;8.58E+005;1.00E+000;4.52E+001;1.40E+002;9.36E+001;2.43E+001;3.83E+000;2.61E-001;7.93E-001
;;2;"change";9;2.31E+003;6.07E+001;5.31E+001;2.20E+001;2.00E+000;2.54E+002;2.90E+002;2.45E+002;2.90E+002;2.44E+002;2.01E+002;2.67E+002;2.10E+002;4.87E+001;7.55E+001;7.76E+001;3.79E+001;7.07E+001;7.20E-001;7.81E+001;1.40E+005;3.80E+001;1.31E+000;8.99E-001;1.00E+002;1.44E+006;1.00E+000;2.81E+002;2.85E+002;7.42E+001;3.96E+001;2.05E+000;4.88E-001;9.45E-001
;;2;"change";10;1.01E+003;1.21E+002;5.74E+001;7.60E+001;9.00E+000;2.55E+002;1.75E+002;2.14E+002;1.76E+002;2.13E+002;1.60E+002;1.59E+002;1.82E+002;2.90E+001;6.86E+001;6.53E+001;1.97E+001;1.06E+002;4.98E-001;7.04E+001;1.22E+005;1.05E+002;6.41E-001;-5.93E-001;1.00E+002;1.25E+006;1.00E+000;1.65E+002;1.82E+002;1.03E+002;2.14E+001;3.31E+000;3.02E-001;9.36E-001
;;2;"change";11;1.05E+003;9.25E+001;5.13E+001;7.30E+001;9.00E+000;2.51E+002;1.73E+002;1.30E+002;1.72E+002;1.27E+002;1.83E+002;1.61E+002;8.49E+001;2.71E+001;8.05E+001;6.98E+001;1.91E+001;1.06E+002;3.96E-001;8.26E+001;9.69E+004;8.20E+001;8.19E-001;1.04E-001;1.00E+002;9.96E+005;1.00E+000;1.62E+002;8.49E+001;1.03E+002;2.47E+001;3.65E+000;2.74E-001;8.36E-001
;;2;"change";12;1.03E+003;1.01E+002;6.00E+001;5.60E+001;1.10E+001;2.55E+002;1.82E+002;1.06E+002;1.83E+002;1.07E+002;1.73E+002;1.65E+002;7.55E+001;3.24E+001;7.36E+001;7.04E+001;1.85E+001;1.10E+002;4.31E-001;7.74E+001;1.03E+005;8.20E+001;9.38E-001;-1.24E-001;1.00E+002;1.06E+006;1.00E+000;1.70E+002;7.64E+001;1.11E+002;2.12E+001;3.80E+000;2.63E-001;9.15E-001
;;2;"change";13;1.77E+003;1.22E+002;5.75E+001;7.30E+001;1.10E+001;2.54E+002;1.59E+002;5.34E+001;1.59E+002;5.38E+001;1.84E+002;1.44E+002;1.75E+001;3.46E+001;7.05E+001;6.59E+001;3.41E+001;9.46E+001;6.54E-001;7.09E+001;2.15E+005;1.09E+002;5.15E-001;-8.00E-001;1.00E+002;2.21E+006;1.00E+000;1.47E+002;1.75E+001;9.61E+001;3.40E+001;1.93E+000;5.17E-001;9.28E-001
;;2;"change";1;1004.351;56.304;54.271;22;3;255;165.397;226.018;164.777;224.533;237.455;157.541;160.973;17.158;114.802;89.939;14.218;95.968;0.224;115.35;56548.958;31;1.626;1.727;100;581057;1;161.597;160.973;95.587;16.705;6.326;0.158;0.864
;"Disc3";2;"change";2;935.837;61.606;61.48;17;0;255;150.942;153.484;149.445;149.574;196.513;139.759;102.324;21.213;92.341;79.638;14.962;100.262;0.305;93.81;57653.258;32;1.49;1.108;99.189;592404;1;139.759;102.324;100.151;16.852;5.323;0.188;0.934
;;2;"change";3;1592.072;55.632;54.989;19;0;255;88.801;253.507;90.28;253.251;158.338;71.44;222.742;35.876;60.521;56.119;36.121;99.807;0.798;61.498;88569.56;30;1.647;1.799;99.988;910078;1;86.726;222.742;100.227;35.876;1.554;0.644;0.961
;;2;"change";4;1351.3;48.45;50.083;17;0;255;23.518;223.828;23.609;224.965;157.932;8.735;193.417;29.948;62.393;58.695;29.313;78.169;0.681;64.467;65470.652;25;1.82;2.589;99.986;672730;1;19.966;255.81;75.426;29.217;2.002;0.499;0.936
;;2;"change";5;1077.147;44.347;51.29;14;4;255;18.491;279.814;19.198;279.086;151.054;6.239;250.194;25.581;62.393;55.096;24.892;93.234;0.593;62.959;47767.796;21;2.136;3.966;100;490828;1;8.111;250.194;97.688;25.581;2.213;0.452;0.937
;;2;"change";6;1968.995;45.361;48.496;21;0;255;121.186;262.981;123.076;264.327;202.507;97.332;226.485;42.739;71.128;64.947;38.601;88.095;0.603;73.306;89315.622;25;2.236;4.353;98.868;917744;1;108.875;227.733;107.587;39.589;1.683;0.594;0.867
;;2;"change";7;1329.987;50.7;49.206;16;5;255;273.362;209.919;274.486;208.849;156.556;258.305;175.947;28.701;60.209;58.943;28.729;83.937;0.682;63.335;67430.402;27;1.612;1.81;100;692867;1;262.673;236.156;71.922;28.701;2.052;0.487;0.941
;;2;"change";8;1013.207;38.036;36.942;19;0;255;29.857;175.913;29.13;173.875;143.243;13.726;152.238;31.508;48.042;47.492;27.164;84.82;0.621;50.214;38538.081;23;2.257;5.375;98.425;395990;1;13.726;152.238;108.097;31.395;1.748;0.572;0.819
;;2;"change";9;1857.271;45.486;46.263;19;2;255;163.184;40.813;163.512;41.071;185.181;143.815;11.543;37.436;69.568;68.543;34.5;101.98;0.681;72.995;84479.457;26;2.165;4.578;100;868051;1;148.806;13.102;111.301;37.436;1.987;0.503;0.923
;;2;"change";10;1223.226;54.057;48.072;22;5;255;198.605;177.262;198.766;174.834;145.349;182.81;147.246;33.692;58.961;51.712;30.118;89.03;0.728;59.014;66123.48;33;1.771;2.506;100;679438;1;197.784;147.246;92.424;33.015;1.717;0.582;0.934
;;2;"change";11;1152.279;48.144;50.678;16;1;255;240.112;99.94;241.184;99.308;157.733;226.173;71.128;27.141;62.705;59.083;24.832;97.703;0.582;64.627;55475.412;28;2.006;3.437;100;570026;1;227.733;71.128;105.11;27.141;2.379;0.42;0.909
;;2;"change";1;2013.568;121.051;42.044;100;25;255;101.713;189.982;101.933;190.135;227.845;71.128;147.87;64.264;84.854;99.722;25.709;120.709;0.487;96.641;243744.436;115;0.81;0.611;100;2504545;1;71.44;154.734;130.942;28.076;3.879;0.258;0.901
;"Disc 4";2;"change";2;1626.134;145.084;48.215;255;31;255;153.59;179.168;154.007;179.032;194.753;115.426;148.494;66.136;58.025;78.904;26.24;135.828;0.539;84.728;235926.555;139;0.493;-0.207;100;2424214;1;115.426;148.806;139.33;29.869;3.007;0.333;0.912
;;2;"change";3;1571.732;142.732;43.362;255;32;255;205.99;183.928;206.003;183.888;160.338;176.571;160.349;54.905;49.914;52.473;38.138;158.538;0.768;55.981;224336.032;138;0.55;0.04;100;2305118;1;176.571;181.562;168.753;41.685;1.376;0.727;0.906
;;2;"change";4;1644.528;124.456;47.922;87;13;255;181.534;140.317;181.643;140.639;178.586;151.302;112.931;57.713;58.025;69.555;30.104;129.116;0.648;72.698;204672.063;118;0.597;0.178;100;2103065;1;151.614;116.674;142.147;30.218;2.31;0.433;0.93
;;2;"change";5;1903.596;126.647;43.348;255;23;255;228.239;154.443;228.123;154.46;183.912;204.648;122.913;48.666;64.264;70.288;34.483;118.262;0.707;69.402;241083.976;121;0.759;0.593;100;2477208;1;215.878;122.913;112.184;37.66;2.038;0.491;0.93
;;2;"change";6;921.336;136.192;53.093;87;25;255;196.589;213.403;197.096;213.63;152.705;180.003;192.169;32.756;58.025;46.865;25.031;109.268;0.497;61.066;125479.075;129;0.495;-0.475;100;1289334;1;182.186;192.169;108.157;31.2;1.872;0.534;0.8
;;2;"change";7;807.763;135.934;54.199;255;35;255;93.548;241.964;93.688;241.277;116.1;79.239;217.126;29.636;41.803;40.15;25.616;110.803;0.753;44.198;109802.535;125;0.641;-0.477;100;1128253;1;92.341;217.126;108.947;27.057;1.567;0.638;0.944
;;2;"change";8;899.147;128.316;46.215;87;30;255;135.557;186.119;135.979;186.947;170.334;112.931;150.366;43.363;67.072;79.055;14.482;121.814;0.389;77.741;115374.738;120;0.809;0.204;100;1185509;1;114.178;150.366;120.372;15.403;5.459;0.183;0.925
;;2;"change";9;872.481;124.49;43.371;87;33;255;167.981;224.717;168.245;225.502;137.072;150.99;205.896;31.82;43.987;42.94;25.871;102.22;0.584;50.884;108615.318;117;0.842;0.52;100;1116054;1;157.229;205.896;120.181;31.468;1.66;0.602;0.828
;;2;"change";10;582.076;146.297;51.566;255;45;255;187.633;235.067;187.228;234.788;100.396;175.323;217.438;23.709;36.5;37.061;19.997;114.191;0.726;39.817;85155.739;136;0.577;-0.554;100;875000;1;182.81;217.438;113.552;21.982;1.853;0.54;0.963
;;2;"change";11;1082.305;138.189;43.584;127;32;255;166.581;287.142;167.127;287.164;161.036;127.593;273.903;67.384;24.645;64.876;21.241;11.051;0.524;70.441;149562.869;134;0.48;-0.033;100;1536802;1;127.593;298.548;17.793;23.528;3.054;0.327;0.944
;;2;"change";12;1508.084;116.087;38.84;87;26;255;119.278;282.805;119.42;282.886;182.932;91.717;266.416;73.311;36.812;58.709;32.706;4.95;0.566;73.354;175068.717;110;1.052;1.556;100;1798882;1;91.717;273.279;178.05;36.812;1.795;0.557;0.884
;;2;"change";13;1089.799;114.864;46.948;87;17;255;219.374;229.664;219.814;229.075;159.592;203.4;193.729;31.196;66.448;60.716;22.854;77.077;0.538;68.786;125178.45;106;0.874;0.608;100;1286245;1;215.878;260.177;75.018;25.969;2.657;0.376;0.891
;;2;"change";14;654.483;138.748;60.028;255;22;255;245.934;197.371;246.143;197.555;107.73;231.476;176.571;26.205;37.124;32.986;25.263;71.654;0.709;38.067;90807.842;126;0.492;-0.73;100;933077;1;243.955;213.695;77.217;26.139;1.306;0.766;0.869
;;2;"change";15;1631.973;121.761;44.606;87;26;255;272.348;205.14;272.415;205.176;182.946;249.882;176.571;45.859;64.576;58.244;35.676;96.54;0.613;69.691;198711.356;116;0.757;0.486;100;2041817;1;254.874;176.571;112.087;42.857;1.633;0.613;0.841
;;2;"change";16;606.99;127.371;53.746;255;12;255;237.392;230.704;237.623;231.215;128.52;224.613;207.767;22.773;51.162;46.67;16.56;82.713;0.462;51.405;77313.237;118;0.604;0.078;100;794416;1;226.173;258.929;84.428;19.512;2.818;0.355;0.774
;;2;"change";17;870.924;135.946;45.366;87;34;255;144.036;304.447;144.11;304.327;185.823;104.196;296.053;87.038;20.902;65.327;16.975;8.766;0.317;87.333;118398.788;130;0.616;-0.172;100;1216582;1;104.196;304.788;4.713;20.829;3.849;0.26;0.821
;;2;"change";18;788.396;149.423;60.809;255;19;255;135.957;141.772;135.909;141.325;134.596;111.371;121.354;43.675;39.619;40.89;24.549;153.106;0.547;47.501;117804.158;139;0.336;-0.963;100;1210472;1;128.841;121.354;123.481;30.068;1.666;0.6;0.79
;;2;"change";19;1627.691;101.349;39.041;80;29;255;61.686;284.083;62.717;284.517;170.87;32.756;253.938;53.346;54.905;51.098;40.558;122.658;0.701;59.028;164964.866;94;1.149;1.68;100;1695062;1;32.756;279.519;154.654;44.621;1.26;0.794;0.916
;"Disc 5";2;"change";1;2678.172;44.787;47.126;10;0;255;225.6;217.88;223.651;217.355;253.045;202.776;166.276;44.923;109.499;100.785;33.834;102.712;0.526;114.657;119946.676;27;1.767;2.919;99.528;1232487;3;206.207;166.276;107.252;38.175;2.979;0.336;0.919
;;2;"change";2;1448.523;42.753;46.686;13;0;255;214.655;149.281;212.059;145.621;197.414;190.297;108.563;48.042;79.239;82.213;22.433;118.258;0.467;90.856;61928.368;23;2.018;3.757;99.919;636332;3;190.297;108.563;120.087;25.106;3.665;0.273;0.911
;;2;"change";3;1048.34;24.164;55.101;4;0;237;195.937;190.178;195.058;194.055;195.299;162.533;161.597;50.226;70.504;65.273;20.449;120.838;0.345;86.565;25331.643;5;2.668;5.454;93.214;260290;2;162.533;161.597;125.466;26.728;3.192;0.313;0.773
;;2;"change";4;1448.718;128.607;40.588;114;26;255;163.918;211.928;164.196;211.94;178.747;150.366;167.836;28.701;79.239;68.906;26.769;94.71;0.57;79.416;186314.627;121;0.846;0.612;100;1914437;1;159.725;167.836;93.829;28.701;2.574;0.388;0.955
;;2;"change";5;2194.39;128.802;33.963;114;39;254;133.541;54.489;133.908;55.128;240.562;108.563;12.79;60.209;85.79;91.192;30.638;118.341;0.477;101.148;282641.145;125;0.541;0.435;100;2904220;1;112.931;14.038;123.298;33.382;2.976;0.336;0.869
;;2;"change";6;1184.784;138.528;38.458;132;0;255;171.537;81.385;171.051;80.876;204.97;141.007;33.692;53.034;81.11;85.271;17.691;124.816;0.354;94.442;164125.669;138;-0.135;0.976;99.162;1686439;1;141.007;33.692;121.905;20.764;4.82;0.207;0.903
;;2;"change";7;1489.496;142.657;43.649;114;21;255;232.831;134.335;232.512;134.359;223.389;216.502;92.965;34.94;94.213;94.175;20.138;103.508;0.375;99.441;212487.706;139;0.176;-0.25;100;2183373;1;218.998;92.965;108.662;27.84;4.676;0.214;0.771
;;2;"change";8;1339.913;124.712;43.931;0;0;255;250.709;148.479;251.103;149.441;212.059;238.34;106.067;22.773;96.708;94.365;18.079;98.494;0.374;98.444;167103.297;122;0.046;0.68;97.937;1717035;1;239.899;106.067;100.776;20.931;5.22;0.192;0.874
;;2;"change";9;953.258;121.413;34.173;108;0;254;205.462;98.309;205.098;97.312;147.696;191.233;64.888;26.205;61.769;56.256;21.575;104.269;0.549;64.726;115738.231;119;0.027;1.055;99.051;1189244;1;197.784;64.888;107.387;24.233;2.607;0.384;0.92
;;2;"change";10;1784.475;121.794;43.485;0;0;255;255.043;263.533;255.266;262.712;184.127;238.964;221.182;34.94;74.871;72.099;31.513;100.287;0.661;76.354;217337.787;117;0.373;1.012;98.244;2233209;1;248.322;221.182;101.31;31.876;2.288;0.437;0.954
;"Disc 6";2;"change";1;2124.903;137.3;54.144;255;14;255;159.314;178.974;159.319;179.399;239.572;136.64;122.289;45.547;102.948;105.817;25.568;108.332;0.465;109.543;291749.597;131;0.376;-0.373;100;2997812;1;141.007;122.289;109.983;28.057;4.139;0.242;0.915
;;2;"change";2;2224.657;141.481;50.902;255;23;255;123.26;215.136;123.601;214.648;212.628;89.221;183.746;63.64;67.696;81.431;34.784;127.073;0.618;90.07;314746.513;137;0.347;-0.374;100;3234112;1;91.093;184.058;132.754;36.087;2.341;0.427;0.94
;;2;"change";3;1840.629;127.009;50.931;255;11;255;171.635;245.16;171.219;244.38;202.483;142.879;208.391;57.089;74.247;88.287;26.545;127.06;0.564;87.228;233776.543;120;0.55;0.102;100;2402122;1;146.623;210.263;124.656;31.115;3.326;0.301;0.915
